Date,Population,T avg C,D.P avg C,humidity,Average wind speed(Kmh),Ppt avg (in),water consumption(m3)
10/8/year 7,4469,23.88888889,15,58.5,48.0307523,0.75,2134.233085
10/9/year 7,4469,21.11111111,13.88888889,60,48.1273127,0,2282.836925
10/10/year 7,4469,23.33333333,15.55555556,63,48.0870792,0,2262.138304
10/11/year 7,4469,23.33333333,12.77777778,52,48.1836396,0,2217.682449
10/12/year 7,4469,22.77777778,10.55555556,45,48.2399665,0,2034.442107
10/13/year 7,3484,21.66666667,12.77777778,57.5,48.2399665,0,2815.799941
10/14/year 7,3484,22.77777778,12.77777778,50.5,48.1594995,0,2598.286497
10/15/year 7,4469,22.22222222,13.88888889,58,48.199733,0.29,2428.279948
10/16/year 7,4469,22.22222222,12.22222222,47.5,48.1836396,0,2323.166684
10/17/year 7,4469,22.22222222,12.77777778,57.5,48.1755929,0,1830.188954
10/18/year 7,4469,22.22222222,11.11111111,49,48.1514528,0,1818.041573
10/19/year 7,4469,21.11111111,10,47,48.2077797,0,2287.807169
10/20/year 7,3484,21.11111111,7.777777778,42.5,48.3284802,0,2307.80549
10/21/year 7,3484,21.11111111,8.888888889,44.5,48.3365269,0,2520.814296
10/22/year 7,4469,21.11111111,10,50.5,48.2077797,0,1890.225556
10/23/year 7,4469,22.22222222,10,46,48.2158264,0,2007.00924
10/24/year 7,4469,21.66666667,10,62.5,48.2480132,0,1771.825502
10/25/year 7,4469,21.11111111,10,49,48.3043401,0,2027.639725
10/26/year 7,4469,21.11111111,11.11111111,54.5,48.3848071,0,1487.121031
10/27/year 7,3484,21.11111111,10.55555556,48,48.3928538,0,2181.17974
10/28/year 7,3484,21.11111111,10,48,48.4009005,0,2280.997216
10/29/year 7,4469,22.22222222,11.66666667,55,48.3365269,0,2017.808363
10/30/year 7,4469,22.22222222,13.88888889,60,48.3123868,0,2379.209679
10/31/year 7,4469,22.22222222,15,57,48.360667,0,1935.453635
11/1/year 7,4469,22.22222222,15.55555556,62.5,48.2560599,0.08,2088.490191
11/2/year 7,4469,17.22222222,13.33333333,70,48.2882467,0,1783.034101
11/3/year 7,3484,16.66666667,10.55555556,61,48.0307523,0,2066.871714
11/4/year 7,3484,16.66666667,8.888888889,62,48.3445736,0,1907.66494
11/5/year 7,4469,16.66666667,7.777777778,55,48.3204335,0,1990.834183
11/6/year 7,4469,17.22222222,5.555555556,45.5,48.3204335,0,1761.748741
11/7/year 7,4469,16.66666667,7.222222222,51.5,48.2721533,0,2099.83885
11/8/year 7,4469,17.77777778,8.888888889,58,48.3365269,0,1972.732353
11/9/year 7,4469,17.77777778,7.777777778,51,48.2560599,0,1786.44097
11/10/year 7,3484,16.66666667,9.444444444,58.5,48.2882467,0,1781.133826
11/11/year 7,3484,17.77777778,10,55.5,48.360667,0,1938.762083
11/12/year 7,4469,18.88888889,10,56.5,48.2641066,0,1861.554861
11/13/year 7,4469,15.55555556,10.55555556,68.5,48.1916863,0.04,1907.717936
11/14/year 7,4469,15.55555556,10.55555556,72.5,48.2802,0.08,1987.976199
11/15/year 7,4469,15.55555556,8.888888889,63,48.4572274,0,2014.212876
11/16/year 7,4469,15.55555556,6.666666667,59,48.3123868,0,2107.258253
11/17/year 7,3484,15.55555556,5,47,48.1675462,0,2014.084172
11/18/year 7,3484,17.77777778,6.666666667,48.5,48.2399665,0,1465.27543
11/19/year 7,4469,17.77777778,7.777777778,49,48.4089472,0,1623.834899
11/20/year 7,4469,18.88888889,8.333333333,55,48.4009005,0,1393.242863
11/21/year 7,4469,17.77777778,7.222222222,51.5,48.3526203,0,1475.499822
11/22/year 7,4469,16.11111111,7.777777778,59,48.4652741,0,1471.479717
11/23/year 7,4469,15.55555556,6.666666667,53.5,48.5698812,0,1557.378241
11/24/year 7,3484,16.66666667,5.555555556,51.5,48.3445736,0,1379.694881
11/25/year 7,3484,18.88888889,7.777777778,50,48.3526203,0,1315.672241
11/26/year 7,4469,17.22222222,7.222222222,49,47.9824721,0,1448.600699
11/27/year 7,4469,17.77777778,9.444444444,56.5,48.4491807,0,1395.347551
11/28/year 7,4469,18.33333333,10,55.5,48.4974609,0,1550.685636
11/29/year 7,4469,16.66666667,8.333333333,56.5,48.5055076,0,1603.121135
11/30/year 7,4469,16.11111111,7.222222222,52.5,48.441134,0,1642.45533
12/1/year 7,3484,15.55555556,6.666666667,54,48.2802,0,1619.148561
12/2/year 7,3484,15.55555556,7.777777778,55,48.3365269,0,1618.100002
12/3/year 7,4469,14.44444444,7.777777778,60,48.4089472,0,1670.974609
12/4/year 7,4469,13.33333333,5.555555556,55,48.4491807,0,1589.478517
12/5/year 7,4469,14.44444444,7.222222222,58.5,48.2641066,0,1676.372604
12/6/year 7,4469,14.44444444,6.666666667,55.5,48.3043401,0,1636.625799
12/7/year 7,4469,13.33333333,6.111111111,57.5,48.3043401,0,1632.738183
12/8/year 7,3484,13.33333333,6.666666667,57.5,48.3767604,0,1656.1623
12/9/year 7,3484,13.33333333,7.222222222,60,48.3043401,0,1641.406772
12/10/year 7,4469,11.11111111,8.888888889,83,48.3848071,0.67,1639.760118
12/11/year 7,4469,10,7.777777778,80.5,48.4572274,0.2,1669.214394
12/12/year 7,4469,12.22222222,7.777777778,70,48.4974609,0,1680.729611
12/13/year 7,4469,12.22222222,6.111111111,61.5,48.6503482,0,1689.977367
12/14/year 7,4469,11.11111111,5.555555556,61,48.7549553,0,1627.991279
12/15/year 7,3484,12.22222222,5,63.5,48.7147218,0,1722.198777
12/16/year 7,3484,11.66666667,4.444444444,58.5,48.6101147,0,1683.973707
12/17/year 7,4469,11.66666667,3.333333333,57,48.6262081,0,1621.003412
12/18/year 7,4469,11.66666667,5,60.5,48.4894142,0,1634.801231
12/19/year 7,4469,13.33333333,5.555555556,57.5,48.4169939,0,1665.856735
12/20/year 7,4469,12.22222222,5.555555556,58.5,48.4894142,0,1659.747083
12/21/year 7,4469,12.22222222,3.888888889,59.5,48.4009005,0,1618.281702
12/22/year 7,3484,11.11111111,3.888888889,56,48.4009005,0,1632.745754
12/23/year 7,3484,11.11111111,3.888888889,54,48.521601,0,1582.842694
12/24/year 7,4469,10.55555556,2.777777778,60.5,48.1434061,0,1640.426351
12/25/year 7,4469,10,1.666666667,59,48.4089472,0,1602.01201
12/26/year 7,4469,8.333333333,1.666666667,55,48.3123868,0,1622.112537
12/27/year 7,4469,8.333333333,0.555555556,61,48.4572274,0,1668.245329
12/28/year 7,4469,10,0.555555556,53.5,48.4250406,0,1606.323592
12/29/year 7,3484,10,1.666666667,51.5,48.5055076,0,1651.256409
12/30/year 7,3484,11.66666667,3.888888889,57.5,48.6101147,0,1653.247534
12/31/year 7,4469,10.55555556,3.333333333,59.5,48.5135543,0,1679.556134
